,Year,Month,AvgDryBulbTemp_Atlanta,MinDryBulbTemp_Atlanta,MaxDryBulbTemp_Atlanta,DECADE
51,1952,4,289.2726851851857,274.81666666666666,302.0388888888889,1950
52,1952,5,294.9025388291521,280.92777777777775,306.4833333333333,1950
53,1952,6,300.48950617283987,291.4833333333333,310.92777777777775,1950
54,1952,7,300.5409796893673,288.7055555555555,312.0388888888889,1950
55,1952,8,298.11789127837574,288.7055555555555,309.26111111111106,1950
56,1952,9,294.6862654320992,287.0388888888889,304.81666666666666,1950
57,1952,10,287.7744026284353,272.0388888888889,303.7055555555555,1950
58,1952,11,284.40308641975435,272.59444444444443,298.15,1950
59,1952,12,279.3370395429263,267.59444444444443,293.15,1950
60,1953,1,281.5706989247313,268.7055555555555,294.26111111111106,1950
61,1953,2,281.5015211640216,269.81666666666666,292.59444444444443,1950
62,1953,3,285.52081839904486,273.15,298.15,1950
63,1953,4,288.5442901234572,274.26111111111106,302.0388888888889,1950
64,1953,5,295.9613799283158,283.7055555555555,307.59444444444443,1950
65,1953,6,298.4401234567906,288.15,309.81666666666666,1950
66,1953,7,298.5248506571092,290.3722222222222,308.15,1950
67,1953,8,298.89098998056016,289.81666666666666,308.15,1950
68,1953,9,295.15540123456805,284.26111111111106,307.0388888888889,1950
69,1953,10,290.4673105720278,277.0388888888889,302.0388888888889,1950
70,1953,11,283.98024691358097,271.4833333333333,297.59444444444443,1950
71,1953,12,279.5605436081247,262.59444444444443,293.15,1950
72,1954,1,280.2639486260459,267.0388888888889,293.15,1950
73,1954,2,282.8411740354365,269.81666666666666,297.59444444444443,1950
74,1954,3,284.5657706093196,269.26111111111106,300.3722222222222,1950
75,1954,4,291.5049382716054,275.92777777777775,302.59444444444443,1950
76,1954,5,291.0323178016732,278.15,304.81666666666666,1950
77,1954,6,298.3782453637664,283.15,310.3722222222222,1950
78,1954,7,300.40063556153774,293.7055555555555,310.3722222222222,1950
79,1954,8,300.47302867383587,291.4833333333333,311.4833333333333,1950
80,1954,9,298.3091716890747,285.92777777777775,309.81666666666666,1950
81,1954,10,290.9875149342897,273.15,308.15,1950
82,1954,11,282.63996913580274,267.59444444444443,296.4833333333333,1950
83,1954,12,279.4851254480292,268.7055555555555,293.15,1950
84,1955,1,279.30890083632045,268.15,295.3722222222222,1950
85,1955,2,281.7280423280431,263.15,294.81666666666666,1950
86,1955,3,286.20480884109963,264.26111111111106,300.3722222222222,1950
87,1955,4,291.8897620151451,279.26111111111106,303.7055555555555,1950
88,1955,5,295.50065710872184,285.92777777777775,305.3722222222222,1950
89,1955,6,295.650771604939,286.4833333333333,305.92777777777775,1950
90,1955,7,298.4917077912376,292.59444444444443,308.15,1950
91,1955,8,299.334289127838,292.59444444444443,307.59444444444443,1950
92,1955,9,296.81435185185234,288.15,307.59444444444443,1950
93,1955,10,289.38506571087237,277.0388888888889,302.0388888888889,1950
94,1955,11,283.4401234567901,265.3722222222222,299.81666666666666,1950
95,1955,12,279.31860812425384,265.3722222222222,294.81666666666666,1950
96,1956,1,278.1253584229396,268.7055555555555,293.15,1950
97,1956,2,283.49482758620724,272.0388888888889,297.59444444444443,1950
98,1956,3,285.04740143369224,270.3722222222222,299.26111111111106,1950
99,1956,4,289.16003086419806,277.59444444444443,303.7055555555555,1950
100,1956,5,295.4678016726409,281.4833333333333,305.92777777777775,1950
101,1956,6,297.4538170298259,280.92777777777775,308.15,1950
102,1956,7,298.60372866127625,290.3722222222222,308.15,1950
103,1956,8,299.22004181601,290.3722222222222,309.81666666666666,1950
104,1956,9,294.85584547876584,283.7055555555555,306.4833333333333,1950
105,1956,10,290.977127261852,281.4833333333333,300.3722222222222,1950
106,1956,11,283.2174105067416,268.7055555555555,298.15,1950
107,1956,12,285.2870967741936,271.4833333333333,295.92777777777775,1950
108,1957,1,280.9807945041823,264.81666666666666,297.0388888888889,1950
109,1957,2,285.3796626984134,273.7055555555555,298.7055555555555,1950
110,1957,3,283.9116487455204,272.59444444444443,295.92777777777775,1950
111,1957,4,291.0836419753092,275.92777777777775,302.59444444444443,1950
112,1957,5,294.3702781516377,280.3722222222222,304.81666666666666,1950
113,1957,6,298.0496913580252,290.3722222222222,307.0388888888889,1950
114,1957,7,298.91836917562784,291.4833333333333,307.59444444444443,1950
115,1957,8,299.0191756272407,289.81666666666666,309.81666666666666,1950
116,1957,9,295.6739197530866,282.59444444444443,309.26111111111106,1950
117,1957,10,287.4301672640388,272.59444444444443,297.59444444444443,1950
118,1957,11,284.90925925925984,270.3722222222222,297.59444444444443,1950
119,1957,12,281.0052097428957,262.59444444444443,293.15,1950
120,1958,1,276.65731780167295,264.81666666666666,290.3722222222222,1950
121,1958,2,275.97572751322775,258.15,293.15,1950
122,1958,3,282.78410991636855,271.4833333333333,294.81666666666666,1950
123,1958,4,289.7464506172844,275.3722222222222,303.7055555555555,1950
124,1958,5,294.39402628434925,278.7055555555555,304.26111111111106,1950
125,1958,6,297.815895061729,288.7055555555555,308.7055555555555,1950
126,1958,7,298.2769414575874,291.4833333333333,307.0388888888889,1950
127,1958,8,298.77126642771816,290.92777777777775,306.4833333333333,1950
128,1958,9,296.0759259259266,285.3722222222222,305.92777777777775,1950
129,1958,10,289.4462962962961,277.59444444444443,302.0388888888889,1950
130,1958,11,286.4979938271609,269.81666666666666,300.92777777777775,1950
131,1958,12,278.98408004778975,267.0388888888889,292.59444444444443,1950
132,1959,1,278.65179211469575,262.0388888888889,294.81666666666666,1950
133,1959,2,281.54781746031773,267.59444444444443,295.3722222222222,1950
134,1959,3,283.45092592592624,272.0388888888889,298.15,1950
135,1959,4,290.38765432098853,275.92777777777775,301.4833333333333,1950
136,1959,5,295.2022611560348,281.4833333333333,304.81666666666666,1950
137,1959,6,297.7719135802471,289.81666666666666,308.7055555555555,1950
138,1959,7,298.6545733993109,292.59444444444443,308.7055555555555,1950
139,1959,8,299.49035244922396,291.4833333333333,308.15,1950
140,1959,9,295.617592592593,286.4833333333333,306.4833333333333,1950
141,1959,10,291.07936081242525,279.26111111111106,303.7055555555555,1950
142,1959,11,283.9694444444445,267.0388888888889,298.7055555555555,1950
143,1959,12,280.9733273596181,269.81666666666666,292.59444444444443,1950
144,1960,1,279.76663679808877,263.15,295.3722222222222,1960
145,1960,2,279.3281609195406,267.0388888888889,292.59444444444443,1960
146,1960,3,278.3391730222827,261.4833333333333,297.59444444444443,1960
147,1960,4,290.7495370370373,273.7055555555555,303.15,1960
148,1960,5,293.52634408602205,278.7055555555555,305.92777777777775,1960
149,1960,6,297.57049142327355,289.81666666666666,307.59444444444443,1960
150,1960,7,299.59190561529346,292.59444444444443,308.15,1960
151,1960,8,298.43300477897304,292.59444444444443,307.59444444444443,1960
152,1960,9,295.90308641975406,287.59444444444443,307.0388888888889,1960
153,1960,10,291.54531063321406,278.7055555555555,302.0388888888889,1960
154,1960,11,284.44475308642063,272.0388888888889,296.4833333333333,1960
155,1960,12,277.8162186379932,261.4833333333333,293.7055555555555,1960
156,1961,1,276.61268879916315,260.92777777777775,290.92777777777775,1960
157,1961,2,282.5192129629633,267.59444444444443,296.4833333333333,1960
158,1961,3,285.83493560946454,274.26111111111106,299.26111111111106,1960
159,1961,4,286.74413580246943,274.26111111111106,300.92777777777775,1960
160,1961,5,291.7588709677421,278.15,302.0388888888889,1960
161,1961,6,295.18626543209916,286.4833333333333,303.7055555555555,1960
162,1961,7,297.19868578255745,290.3722222222222,305.92777777777775,1960
163,1961,8,296.7372162485072,289.26111111111106,306.4833333333333,1960
164,1961,9,295.53040123456856,283.7055555555555,305.3722222222222,1960
165,1961,10,289.00125448028695,275.3722222222222,301.4833333333333,1960
166,1961,11,285.6924382716052,270.3722222222222,302.0388888888889,1960
167,1961,12,279.4310103743801,265.3722222222222,295.3722222222222,1960
168,1962,1,277.9924432497015,259.81666666666666,293.15,1960
169,1962,2,283.0276455026454,265.3722222222222,298.7055555555555,1960
170,1962,3,281.830555555556,269.26111111111106,297.0388888888889,1960
171,1962,4,287.28271604938294,273.15,302.59444444444443,1960
172,1962,5,296.62072879330975,283.15,307.0388888888889,1960
173,1962,6,296.7348765432107,288.15,305.3722222222222,1960
174,1962,7,298.47855436081323,289.81666666666666,307.59444444444443,1960
175,1962,8,297.4675029868583,289.26111111111106,305.92777777777775,1960
176,1962,9,293.82901234567953,278.7055555555555,306.4833333333333,1960
177,1962,10,289.901045400239,272.59444444444443,300.3722222222222,1960
178,1962,11,282.58904320987716,272.59444444444443,293.15,1960
179,1962,12,277.6877837514942,255.92777777777775,293.15,1960
180,1963,1,275.8650537634409,254.2611111111111,291.4833333333333,1960
181,1963,2,276.8627976190477,259.81666666666666,293.15,1960
182,1963,3,286.65955794504214,273.7055555555555,300.92777777777775,1960
183,1963,4,290.30046296296365,277.0388888888889,300.92777777777775,1960
184,1963,5,293.4595558546435,278.15,303.7055555555555,1960
185,1963,6,296.40848765432173,288.7055555555555,307.0388888888889,1960
186,1963,7,296.88015873015917,289.26111111111106,304.81666666666666,1960
187,1963,8,298.1529868578259,290.92777777777775,305.92777777777775,1960
188,1963,9,294.3459876543217,281.4833333333333,304.81666666666666,1960
189,1963,10,290.98527479092104,277.0388888888889,302.59444444444443,1960
190,1963,11,283.6808641975311,269.81666666666666,295.92777777777775,1960
191,1963,12,274.79426523297525,261.4833333333333,288.7055555555555,1960
192,1964,1,277.8251792114701,263.7055555555555,292.59444444444443,1960
193,1964,2,277.5010536398473,267.0388888888889,288.7055555555555,1960
194,1964,3,283.4882616487459,268.15,298.7055555555555,1960
195,1964,4,289.09367283950667,274.26111111111106,300.3722222222222,1960
196,1964,5,293.5659199522108,281.4833333333333,304.26111111111106,1960
197,1964,6,298.25956790123445,287.0388888888889,309.26111111111106,1960
198,1964,7,297.15836320191204,290.3722222222222,304.81666666666666,1960
199,1964,8,297.11590399282204,286.4833333333333,305.3722222222222,1960
200,1964,9,295.25108024691417,283.15,305.3722222222222,1960
201,1964,10,287.54665471923585,274.81666666666666,299.81666666666666,1960
202,1964,11,285.59568590937346,267.59444444444443,297.0388888888889,1960
203,1964,12,280.79710274790983,265.3722222222222,295.3722222222222,1960
204,1965,1,279.21033452807706,261.4833333333333,293.15,1960
205,1965,2,279.281779100529,264.26111111111106,295.92777777777775,1960
206,1965,3,282.04635603345275,267.59444444444443,296.4833333333333,1960
207,1965,4,290.0975308641978,277.0388888888889,303.15,1960
208,1965,5,295.14372759856667,283.15,305.3722222222222,1960
209,1965,6,294.77037037037076,285.92777777777775,303.7055555555555,1960
210,1965,7,297.07407906558916,289.81666666666666,304.81666666666666,1960
211,1965,8,297.6093787335729,289.26111111111106,306.4833333333333,1960
212,1965,9,295.07129629629657,282.59444444444443,303.7055555555555,1960
213,1965,10,288.3374253285553,272.59444444444443,301.4833333333333,1960
214,1965,11,284.9663580246913,268.7055555555555,296.4833333333333,1960
215,1965,12,280.04696425901,268.15,293.15,1960
216,1966,1,275.5417264038233,253.70555555555552,292.59444444444443,1960
217,1966,2,278.99408068783094,264.26111111111106,291.4833333333333,1960
218,1966,3,283.11042413381153,267.0388888888889,298.15,1960
219,1966,4,288.67546296296325,272.59444444444443,300.92777777777775,1960
220,1966,5,292.5376941457595,279.81666666666666,304.26111111111106,1960
221,1966,6,295.7125000000007,283.15,305.3722222222222,1960
222,1966,7,298.1036413937498,289.81666666666666,308.15,1960
223,1966,8,296.67998355017284,289.26111111111106,304.81666666666666,1960
224,1966,9,293.9216049382718,285.3722222222222,304.81666666666666,1960
225,1966,10,288.0111111111114,277.59444444444443,298.7055555555555,1960
226,1966,11,283.84135802469154,269.26111111111106,295.3722222222222,1960
227,1966,12,279.20014479500117,264.26111111111106,294.26111111111106,1960
228,1967,1,279.4074671445637,268.15,294.26111111111106,1960
229,1967,2,278.431084656085,260.3722222222222,293.7055555555555,1960
230,1967,3,286.6834528076464,268.7055555555555,300.92777777777775,1960
231,1967,4,291.2371913580252,277.59444444444443,302.0388888888889,1960
232,1967,5,292.17515723270486,279.81666666666666,304.81666666666666,1960
233,1967,6,295.1384259259266,283.7055555555555,304.81666666666666,1960
234,1967,7,295.8971624850662,284.81666666666666,305.3722222222222,1960
235,1967,8,295.8471326164878,288.15,304.26111111111106,1960
236,1967,9,291.9270061728403,275.3722222222222,302.59444444444443,1960
237,1967,10,288.1104241338115,275.3722222222222,302.0388888888889,1960
238,1967,11,282.1223381239379,270.3722222222222,296.4833333333333,1960
239,1967,12,281.4990143369179,267.0388888888889,295.3722222222222,1960
240,1968,1,276.8477299880526,265.3722222222222,293.7055555555555,1960
241,1968,2,276.2103448275863,264.26111111111106,289.81666666666666,1960
